uri,created,toNotation,fromNotation,type
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681406,2024-10-30,800594036,4132367-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681414,2024-10-30,800620051,4037765-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681422,2024-10-30,800124151,4428184-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681430,2024-10-30,800140705,4133747-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681449,2024-10-30,800286118,4129436-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681457,2024-10-30,800356941,4055676-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681465,2024-10-30,800071047,4077555-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681473,2024-10-30,800048728,4181911-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681481,2024-10-30,800258571,4055695-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668149X,2024-10-30,800608730,4181968-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681503,2024-10-30,800608730,4181916-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681511,2024-10-30,800086496,4181920-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668152X,2024-10-30,800673401,4181921-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681538,2024-10-30,800268137,4300539-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681546,2024-10-30,800634152,4018801-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681554,2024-10-30,800332171,4079583-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681562,2024-10-30,800157733,4077559-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681570,2024-10-30,800067871,4192232-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681589,2024-10-30,800067871,4192232-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681597,2024-10-30,800120032,4012472-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681600,2024-10-30,800503417,4236433-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681619,2024-10-30,800623819,4022378-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681627,2024-10-30,800693050,4121684-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681635,2024-10-30,800241015,4024842-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681643,2024-10-30,800615277,4137584-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681651,2024-10-30,800534348,4077570-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668166X,2024-10-30,800657622,4055719-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681678,2024-10-30,800155522,4055722-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681686,2024-10-30,800095520,4639271-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681694,2024-10-30,800479261,4077572-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681708,2024-10-30,800321429,4132883-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681716,2024-10-30,800221321,4044789-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681724,2024-10-30,800700958,4048390-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681732,2024-10-30,800601524,4181934-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681740,2024-10-30,800465293,4077574-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681759,2024-10-30,800295468,4055732-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681767,2024-10-30,800580258,4055736-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681775,2024-10-30,800171334,4071818-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681783,2024-10-30,800013737,4065654-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681791,2024-10-30,800154298,4201941-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681805,2024-10-30,800624702,4055743-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681813,2024-10-30,800047478,4151276-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681821,2024-10-30,800496345,4055747-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668183X,2024-10-30,800160828,4077618-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681848,2024-10-30,800045715,4055754-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681856,2024-10-30,800110042,4191183-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681864,2024-10-30,800324647,4035262-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681872,2024-10-30,800306096,4055903-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681880,2024-10-30,800664745,4055768-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681899,2024-10-30,800082261,4055772-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681902,2024-10-30,800180657,4055776-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681910,2024-10-30,800033865,4181954-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681929,2024-10-30,800634466,4055783-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681937,2024-10-30,800109739,4055785-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681945,2024-10-30,800366635,4055707-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681953,2024-10-30,800644692,4129070-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681961,2024-10-30,800349891,4055849-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668197X,2024-10-30,800360486,4055785-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681988,2024-10-30,800381568,4055856-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346681996,2024-10-30,800004829,4055874-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682003,2024-10-30,800256706,4055876-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682011,2024-10-30,800060931,4055879-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668202X,2024-10-30,800427732,4076334-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682038,2024-10-30,800176196,4055891-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682046,2024-10-30,800658345,4352325-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682054,2024-10-30,800450387,4055892-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682062,2024-10-30,800601634,4055893-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682070,2024-10-30,800588866,4055896-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682089,2024-10-30,800693407,4055898-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682097,2024-10-30,800556610,4055732-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682100,2024-10-30,800461689,4055905-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682119,2024-10-30,800543283,4055912-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682127,2024-10-30,800655485,4055916-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682135,2024-10-30,800491277,4323345-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682143,2024-10-30,800196604,4227561-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682151,2024-10-30,800417377,4318539-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668216X,2024-10-30,800427589,4318539-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682178,2024-10-30,800258001,4134109-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682186,2024-10-30,800697303,4318539-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682194,2024-10-30,800056618,4044507-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682208,2024-10-30,800686285,4130318-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682216,2024-10-30,800092855,4055967-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682224,2024-10-30,800404523,4271809-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682232,2024-10-30,800404523,4017754-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682240,2024-10-30,800219159,4056023-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682259,2024-10-30,800546861,4056023-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682267,2024-10-30,800207662,4182021-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682275,2024-10-30,800423093,4171122-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682283,2024-10-30,800547886,4697347-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682291,2024-10-30,800526264,4124177-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682305,2024-10-30,800575886,4044497-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682313,2024-10-30,800639679,4077624-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682321,2024-10-30,800185132,4164768-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668233X,2024-10-30,800221791,4009875-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682348,2024-10-30,800365010,4056218-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682356,2024-10-30,800544415,4056243-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682364,2024-10-30,800601109,4056248-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682372,2024-10-30,800071018,4129950-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682380,2024-10-30,800366548,4056287-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682399,2024-10-30,800649762,4182342-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682402,2024-10-30,800133460,4182342-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682410,2024-10-30,800445963,4124236-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682429,2024-10-30,800092263,4056366-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682437,2024-10-30,800092191,4056431-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682445,2024-10-30,800091294,4116576-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682453,2024-10-30,800409943,4125329-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682461,2024-10-30,800653396,7855239-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668247X,2024-10-30,800527089,4071461-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682488,2024-10-30,800527089,4056505-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682496,2024-10-30,800315714,4077732-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668250X,2024-10-30,800296430,4182511-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682518,2024-10-30,800278354,4232552-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682526,2024-10-30,800253276,4191506-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682534,2024-10-30,800079150,4077741-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682542,2024-10-30,800647055,4182539-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682550,2024-10-30,800379101,4182530-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682569,2024-10-30,800284245,1112625623,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682577,2024-10-30,800024555,4056544-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682585,2024-10-30,800077119,4056546-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682593,2024-10-30,800264386,4620271-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682607,2024-10-30,800187672,4275567-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682615,2024-10-30,800084583,4056618-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682623,2024-10-30,800103340,4182626-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682631,2024-10-30,800289161,4230755-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668264X,2024-10-30,800244866,4182628-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682658,2024-10-30,800560474,4056621-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682666,2024-10-30,800204825,4182630-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682674,2024-10-30,800192272,4182631-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682682,2024-10-30,800580705,4182632-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682690,2024-10-30,800621411,4046242-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682704,2024-10-30,800215472,4027366-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682712,2024-10-30,800106708,4182638-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682720,2024-10-30,800386462,4056631-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682739,2024-10-30,800386462,4056634-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682747,2024-10-30,800664233,4337462-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682755,2024-10-30,800538684,4182642-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682763,2024-10-30,800078162,4146877-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682771,2024-10-30,800568564,4056630-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668278X,2024-10-30,800222831,4077779-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682798,2024-10-30,800068119,4182646-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682801,2024-10-30,800442649,4056648-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668281X,2024-10-30,800059736,4130793-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682828,2024-10-30,800339841,4194082-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682836,2024-10-30,800586145,4077782-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682844,2024-10-30,800047233,4043173-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682852,2024-10-30,800552818,4182654-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682860,2024-10-30,800077624,4121709-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682879,2024-10-30,800628673,4130304-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682887,2024-10-30,800474876,4182666-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682895,2024-10-30,800529153,4305723-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682909,2024-10-30,800157669,4182674-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682917,2024-10-30,800239534,4182674-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682925,2024-10-30,800668756,4193176-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682933,2024-10-30,800668756,4056674-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682941,2024-10-30,800448279,4182678-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668295X,2024-10-30,800570736,4046565-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682968,2024-10-30,800475710,4077784-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682976,2024-10-30,800414313,4046242-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682984,2024-10-30,800640754,4240956-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346682992,2024-10-30,800437798,4077791-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668300X,2024-10-30,800070809,4182710-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683018,2024-10-30,800662995,4133609-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683026,2024-10-30,800055467,4138964-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683034,2024-10-30,800533163,4056730-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683042,2024-10-30,800321474,4140864-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683050,2024-10-30,800645183,4217838-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683069,2024-10-30,800430095,4188724-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683077,2024-10-30,800303742,4056783-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683085,2024-10-30,800145401,4182745-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683093,2024-10-30,800213874,4116594-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683107,2024-10-30,800236468,4056832-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683115,2024-10-30,800691403,4056834-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683123,2024-10-30,800012366,4014005-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683131,2024-10-30,800416408,4056883-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668314X,2024-10-30,800661070,4138634-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683158,2024-10-30,800547376,4076110-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683166,2024-10-30,800087541,4338396-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683174,2024-10-30,800429080,4215184-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683182,2024-10-30,800459503,4017894-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683190,2024-10-30,800460241,4044698-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683204,2024-10-30,800366957,4223616-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683212,2024-10-30,800112979,4079528-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683220,2024-10-30,800593169,4120649-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683239,2024-10-30,800593169,4182937-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683247,2024-10-30,800260179,4222841-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683255,2024-10-30,800343505,4056995-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683263,2024-10-30,800496693,4116599-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683271,2024-10-30,800637347,4211390-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668328X,2024-10-30,800571500,4167016-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683298,2024-10-30,800258231,4056995-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683301,2024-10-30,800550924,4143009-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668331X,2024-10-30,800235619,4161483-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683328,2024-10-30,800077012,4057020-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683336,2024-10-30,800246182,4127590-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683344,2024-10-30,800293279,4340559-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683352,2024-10-30,800473355,4123150-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683360,2024-10-30,800473355,4123437-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683379,2024-10-30,800495835,4057150-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683387,2024-10-30,800097481,4003809-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683395,2024-10-30,800440059,4130305-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683409,2024-10-30,800007918,4130306-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683417,2024-10-30,800088702,1199288152,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683425,2024-10-30,800508424,4057302-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683433,2024-10-30,800090453,4267244-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683441,2024-10-30,800696671,4057312-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668345X,2024-10-30,800073632,4057329-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683468,2024-10-30,800372319,4057333-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683476,2024-10-30,800280447,4183135-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683484,2024-10-30,800504263,4183176-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683492,2024-10-30,800382341,4516898-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683506,2024-10-30,800047574,4138865-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683514,2024-10-30,800304338,4057439-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683522,2024-10-30,800630177,4057399-0,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683530,2024-10-30,800074048,4057447-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683549,2024-10-30,800142684,4057455-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683557,2024-10-30,800647558,4183210-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683565,2024-10-30,800178651,4183215-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683573,2024-10-30,800491443,4201190-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683581,2024-10-30,800420483,4246578-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668359X,2024-10-30,800420483,4076594-5,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683603,2024-10-30,800062925,4403593-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683611,2024-10-30,800296425,4150244-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668362X,2024-10-30,800694477,4125639-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683638,2024-10-30,800576107,4057542-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683646,2024-10-30,800470500,4052258-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683654,2024-10-30,800470500,4057542-1,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683662,2024-10-30,800313501,4127762-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683670,2024-10-30,800536851,4063696-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683689,2024-10-30,800309666,4057603-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683697,2024-10-30,800141437,4183355-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683700,2024-10-30,800636288,4124405-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683719,2024-10-30,800383646,4077920-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683727,2024-10-30,800442546,4057785-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683735,2024-10-30,800610149,4183460-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683743,2024-10-30,800127649,4243878-0,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683751,2024-10-30,800415649,4116634-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668376X,2024-10-30,800038204,4057795-8,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683778,2024-10-30,800304915,4057799-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683786,2024-10-30,800292977,4058881-6,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683794,2024-10-30,800291064,4057803-3,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683808,2024-10-30,800390199,4057806-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683816,2024-10-30,800476109,4057808-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683824,2024-10-30,800395591,4124260-9,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683832,2024-10-30,800460783,4057825-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683840,2024-10-30,800467421,4057826-4,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683859,2024-10-30,800130123,4183517-7,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683867,2024-10-30,800625270,4128278-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683875,2024-10-30,800341701,4176813-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683883,2024-10-30,800212408,4057883-5,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683891,2024-10-30,800357604,4057887-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683905,2024-10-30,800307861,4137755-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683913,2024-10-30,800243542,4057931-1,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683921,2024-10-30,800180186,4057952-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-134668393X,2024-10-30,800517998,4073817-6,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683948,2024-10-30,800165028,4057952-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683956,2024-10-30,800165028,4058940-7,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683964,2024-10-30,800430499,4057952-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683972,2024-10-30,800033526,4347838-4,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683980,2024-10-30,800492784,4143337-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346683999,2024-10-30,800585941,4003434-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346684006,2024-10-30,800689355,4274322-9,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346684014,2024-10-30,800678697,4309237-8,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346684022,2024-10-30,800647181,4129302-2,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346684030,2024-10-30,800197508,4203043-2,=
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346684049,2024-10-30,800357733,4074570-3,≈
https://coli-conc.gbv.de/api/mappings/gnd-etiras-1346684057,2024-10-30,800474301,4039305-7,≈
