UH 5910 - UH 5950;100;2;25;621.362
UH 5955;100;2;25;621.362
UH 5960;100;2;25;621.362
UH 5965;100;2;25;621.362
UH 5970;50;4;50;778.34
UH 5975;50;4;25;621.362
UH 5975;50;4;50;621.3692
UH 6000;100;1;100;535.842
UH 6010;100;2;25;535.842
UH 6020;100;2;25;535.842
UH 6030;100;2;25;535.842
UH 6040;100;2;25;535.842
UH 6050;100;2;25;535.842
UH 6060;100;2;25;535.842
UH 6200;25;4;50;502.825
UH 6200;25;4;25;681.413
UH 6200;100;1;100;537.56
UH 6300;25;4;50;502.825
UH 6310;25;4;25;502.825
UH 6320;25;4;25;502.825
UH 6330;25;4;25;502.825
UH 6340;25;4;25;502.825
UH 6400;25;4;25;616.07572
UH 6450;25;4;25;616.075722
UH 6600;;;;
UH 6650;25;4;25;539.73
UH 6700;100;2;50;621.36
UH 6710;50;4;50;620.11295
UH 6900;25;4;50;522.62
UH 6900;25;4;25;535.220287
UH 6900;25;4;25;543.55
UH 7000;100;1;100;621.367
UH 7200;50;4;50;152.14
UH 7400;50;4;50;152.145
UH 7500;50;4;50;621.38275
UH 7500;25;4;25;621.391
UH 7500;25;3;100;621.39767
UH 7600;25;4;25;535.15
UH 7600;25;4;25;621.36
UH 8000 - UH 8700;100;1;100;530.11
UK;100;1;100;530.12
UK;25;4;50;539
UK 1000;100;2;50;530.12
UK 1020;50;4;25;530.12076
UK 1020;50;4;25;530.12078
UK 1030;100;2;50;530.1203
UK 1050;100;2;25;530.12076
UK 1070;100;2;50;530.12021
UK 1090;100;2;25;530.12
UK 1100 - UK 1199.99;100;2;25;530.12
UK 1200;50;4;50;530.120151
UK 1250;50;4;50;530.120151542
UK 1250;50;4;50;530.801
UK 1300;100;1;100;530.1209
UK 1400;100;2;50;530.12
UK 2000 - UK 8700;50;4;50;530.120151
UK 2000;50;4;50;530.120151
UK 3000;100;1;100;530.12015122
UK 3500;50;4;50;539.725
UK 4000;100;1;100;530.12015114
UK 4500;50;4;50;530.120151543
UK 7500;50;4;50;539.758
UK 7600;;;;
UK 7800;50;4;50;535.12
UK 7800;50;4;25;539.75
UL;100;1;100;530.144
UL 1000;100;2;50;530.144
UL 1020;50;4;25;530.144076
UL 1020;50;4;25;530.144078
UL 1030;100;2;50;530.14403
UL 1050;100;2;50;530.144076
UL 1070;100;2;50;530.144021
UL 1090;100;2;25;530.144
UL 1100 - UL 1199.99;100;2;25;530.144
UL 2000;50;4;50;530.13301530144
UL 2000;50;4;25;539.721
UL 3000;100;2;25;530.144
UL 3100;100;2;25;530.144
UL 4000;50;4;25;539.721
UL 5000;100;2;25;530.144
UL 6000;100;2;25;530.144
UM;50;3;100;539.6
UM;50;4;50;539.7
UM 1000;50;3;100;539.6
UM 1000;50;4;50;539.7
UM 1020;25;4;25;539.6076
UM 1020;25;4;25;539.7076
UM 1030;25;4;25;539.603
UM 1030;25;4;25;539.703
UM 1050;25;4;25;539.6076
UM 1050;25;4;25;539.7076
UM 1070;25;4;25;539.6021
UM 1070;25;4;25;539.7021
UM 1090;50;4;25;539.6
UM 1090;50;4;25;539.7
UM 1100 - UM 1199.99;100;2;25;539.6
UM 1100 - UM 1199.99;100;2;25;539.7
UM 1200;50;4;50;539.72112
UM 1200;50;4;50;541.224
UM 1300;;;;
UM 1400;50;4;50;539.60287
UM 1400;25;4;50;539.60724
UM 1400;50;4;50;539.70287
UM 1400;25;4;50;539.70724
UM 1500;25;4;25;539.6
UM 1500;25;4;25;539.7
UM 2000 - UM 2900;100;2;50;539.7
UM 2000;100;2;50;539.7
UM 2100;50;4;25;539.7028
sourcenotation;x;y;z;targetnotation
UM 2100;50;4;25;539.70724
UM 2110;50;4;50;541.242
UM 2130;25;4;25;541.2401537
UM 2130;25;4;50;541.24015383
UM 2140;100;2;25;539.7
UM 2160;100;2;25;539.7
UM 2200 - UM 2590;50;4;50;543.5
UM 2200 - UM 2590;50;4;50;543.6
UM 2200;50;4;50;543.5
UM 2200;50;4;50;543.6
UM 2220;25;4;25;621.361
UM 2240;25;4;25;621.361
UM 2260;25;4;25;621.361
UM 2260;50;4;50;543.57
UM 2265;25;4;25;621.361
UM 2280;25;4;25;621.361
UM 2300;;;;
UM 2350;100;1;100;543.52
UM 2400;50;4;25;543.59
UM 2500;50;4;50;530.444
UM 2510;50;4;25;530.444
UM 2520;50;4;25;530.444
UM 2530;50;4;25;530.444
UM 2550;50;4;25;530.444
UM 2590;50;4;25;530.444
UM 2900;100;2;25;539.7
UM 3000 - UM 6000;100;1;100;539.6
UM 3000;100;1;100;539.6
UM 3100;50;4;50;539.60724
UM 3110;100;1;100;541.22
UM 3120;50;4;50;541.222
UM 3130;25;4;25;539.601537
UM 3130;50;4;50;539.6015383
UM 3140;100;2;25;539.6
UM 3150;;;;
UM 3160;100;2;25;539.12
UM 3165;100;2;25;539.12
UM 3170;100;2;;539.12
UM 3175;100;2;;539.12
UM 3180;100;2;;539.12
UM 3181;100;2;;539.12
UM 3185;100;2;;539.12
UM 3190;100;2;;539.12
UM 3195;100;2;;539.12
UM 3200 - UM 6000;50;4;50;543.54
UM 3200;50;4;50;543.54
UM 3220;25;4;25;621.361
UM 3240;25;4;25;621.361
UM 3260;25;4;25;621.361
UM 3260;50;4;50;543.57
UM 3265;25;4;25;621.361
UM 3270;25;4;25;621.361
UM 3280;25;4;25;621.361
UM 3300;50;4;50;543.57
UM 3400;50;4;25;543.59
UM 3500;100;1;100;543.66
UM 3600;50;4;50;543.66
UM 3700;50;4;50;543.67
UM 3800;50;4;25;543.6
UM 4000;50;4;25;543.6
UM 4100;50;4;25;543.5
UM 4200;50;2;50;543.54
UM 4250;50;2;25;543.54
UM 4300;50;2;25;543.54
UM 4350;50;2;25;543.54
UM 4000;50;4;25;543.501530444
UM 5000;25;4;25;537.56
UM 6000;100;2;25;539.6
UN;100;2;50;539.7
UN 1000;100;2;50;539.7
UN 1020;50;4;25;539.7076
UN 1030;100;2;50;539.703
UN 1050;100;2;25;539.7076
UN 1070;100;2;50;539.7021
UN 1090;100;2;25;539.7078
UN 1100 - UN 1199.99;100;2;25;539.7
UN 1200 - UN 1800;50;4;50;539.72
UN 1200 - UN 1800;50;4;50;539.74
UN 1200 - UN 1800;50;4;50;539.75
UN 1200;50;4;50;539.72
UN 1200;50;4;50;539.74
UN 1200;50;4;50;539.75
UN 1210 - UN 1300;100;1;100;539.725
UN 1350;100;2;25;539.74
UN 1400;100;1;100;539.7548
UN 1410;100;4;50;539.72162
UN 1420;100;2;25;539.75
UN 1450;100;2;25;539.72
UN 1500 - UN 1580;100;1;100;539.74
UN 1500;100;1;100;539.74
UN 1510;100;1;100;539.743
UN 1520;100;1;100;539.742
UN 1530;100;4;50;539.74015122
UN 1540;100;2;25;539.74
UN 1550;100;2;50;539.74015114
UN 1555;100;2;25;539.74
UN 1560;100;2;25;539.74
UN 1570;100;2;25;539.74
UN 1580;100;2;25;539.74
UN 1600;50;4;50;539.7216
UN 1700;100;2;25;539.74
UN 1800;25;4;25;539.7234
UN 1900;50;3;100;539.752
UN 1900;50;3;100;539.753
UN 1900;50;4;50;539.77
UN 2000 - UN 2110;50;3;100;539.7544
UN 2000 - UN 2110;50;3;100;539.7546
UN 2000;50;3;100;539.7544
UN 2000;50;3;100;539.7546
UN 2010;100;2;50;539.7546
UN 2100;100;5;50;539.7546
UN 2110;100;1;100;539.7544
UN 2500 - UN 2595;50;4;50;539.758
UN 3000 - UN 3010;50;4;50;539.758
UN 3020;100;1;100;539.756
UN 3030;100;2;25;539.75
UN 3030;50;4;50;539.7211
UN 3040;100;2;25;539.75
UN 3040;50;4;25;539.72112
UN 3040;50;4;50;539.7214
UN 3050;100;2;25;539.75
UN 3050;50;4;50;539.72114
UN 3060;100;2;25;539.75
UN 3060;50;4;25;539.7215
UN 3100;100;2;25;539.75
UN 3100;50;4;25;539.7212
UN 3110;100;2;25;539.75
UN 3110;50;4;25;539.72123
UN 3120;100;2;25;539.75
UN 3120;50;4;25;539.72123
UN 3130;100;2;25;539.75
UN 3130;50;4;25;539.7213
UN 3140;100;2;25;539.75
UN 3140;50;4;25;539.7212
UN 3150;100;2;25;539.75
UN 3200;100;2;25;539.75
UN 3200;50;4;25;539.723
UN 3210;100;2;25;539.75
UN 3210;50;4;25;539.723
UN 3220;100;2;25;539.75
UN 3220;50;4;25;539.723
UN 3300;100;2;25;539.75
UN 3300;50;4;25;539.7234
UN 3310;100;2;25;539.75
UN 3310;50;4;25;539.7234
UN 3320;100;2;25;539.75
UN 3320;50;4;25;539.7234
UN 3330;100;2;25;539.75
UN 3330;50;4;25;539.7234
UN 3340;100;2;25;539.75
UN 3340;50;4;25;539.7234
UN 3350;100;2;25;539.75
UN 3350;50;4;25;539.7234
UN 3360;100;2;25;539.758
UN 3360;50;4;25;539.7234
UN 3370;100;2;25;539.758
UN 3370;50;4;25;539.7234
